Quarter_ID,Stock_ID,feature_1,feature_2,feature_3,feature_4,feature_5
4,316,,0.0716616989815484,3.2185591434822722,3.0225290229752417,1.0
4,216,-1.3877655641237912,1.5793610818653132,3.7936975234699544,0.5902146271748236,1.0
4,173,0.396137900251492,4.65522045949268,2.793509121328918,,2.0
4,492,1.9988979648475942,6.882135848624151,0.22017232115057916,0.01361264086631242,6.0
4,89,1.844923168650269,4.187669724655351,6.286480769105648,0.27717584496693015,4.0
4,97,0.8105675728246187,0.8662281009708277,3.8822086391458943,0.4412339757936945,3.0
4,375,-0.9527364326264873,0.4771892676856466,4.377661225549359,0.20798021727359983,1.0
4,4,1.61024463633465,3.752873188651999,4.450223931744169,0.18554590140640936,3.0
4,494,,1.711117086928136,0.8096411449299754,0.07800183499661228,6.0
4,112,-1.5976762106502727,7.892294321040604,3.838542279776873,0.02357109357452636,2.0
4,476,1.787708239109262,6.380501932393301,2.1107500183997248,0.33815228261402086,4.0
4,48,1.845978999624207,2.7058605344362827,4.081538556260662,1.2599289896677393,6.0
4,259,0.5446512453854626,3.583661908479223,2.9314944063922903,0.11525762926497163,3.0
4,23,,0.9496815871382833,2.74572498334808,0.13712167077814597,3.0
4,455,-1.7817848734695443,2.099383847563711,2.7338691165750824,0.8485888070058984,1.0
4,472,-1.193054005666904,1.0491384433593713,10.148635871060431,0.09432177169845546,
4,244,-1.5870802648210383,0.32922696562830156,4.247239644352727,0.32118463241672623,4.0
4,35,1.0839052988158384,3.726991579178836,10.196117422298908,0.15844344547223232,1.0
4,352,0.6444519442895551,4.441941799204445,1.8947872139278836,6.42340677019515e-05,
4,197,0.49824046607882044,4.29743713272483,4.85631483563508,0.5256770027701578,2.0
4,117,,,,0.2955050869894502,3.0
4,73,-0.9297558872061593,,1.7472141613290075,0.06224290571694113,4.0
4,176,1.816332095708061,0.45078558873300567,2.936059624693274,0.07669699538053365,3.0
4,92,0.126481705723696,4.877053233794714,1.3164275884166154,0.07209773442931677,1.0
4,95,1.8452127446396789,-1.3804139435219414,6.619092932069526,,1.0
4,215,-0.16520228279642613,2.8058940035810647,1.1675044692386392,,0.0
4,245,1.8556240095128498,-0.6628585327789449,5.414181732493203,0.010428395813542046,2.0
4,374,1.498920554323837,0.3290369260853656,2.331327836571824,0.3320771941225147,3.0
4,163,1.7582229325661616,,5.871731872570817,0.022987343460531884,0.0
4,172,-1.0575630746962874,4.052570580023723,4.680038544105681,0.13303643219797245,1.0
4,376,-1.5360735009726536,2.586971785419601,7.69841178640336,0.018531832260539227,1.0
4,247,0.01975016014959552,3.4696118461633465,2.9339169958208586,,
4,423,-1.2610317212770208,0.6703921270338564,4.951274777684908,0.16818753134541198,5.0
4,262,1.6513256486775303,4.028111512252127,1.460436741822323,0.49279651636738886,2.0
4,65,0.7545199303765329,1.1622876810386236,1.8770887853573857,0.026102448460208594,
4,204,-0.27788924705975626,-0.13168345003966397,0.9195164985036801,0.07011997886399479,6.0
4,449,-1.8679641064011117,3.665018272105201,0.6336330830365,0.12611581554251172,7.0
4,166,,8.188722642916165,8.84060583756918,0.47974775995778707,1.0
4,378,1.4145605939809864,0.7952540335576774,,0.2952389521713017,1.0
4,328,0.37191614771037074,3.7731277186734564,3.71825105021096,0.03519618681908576,1.0
4,85,1.84962499150044,1.9382841635834112,,0.29121461661965165,3.0
4,131,-0.8025399046387687,2.4812874479488203,4.089496524002439,0.21960115297264426,2.0
4,17,1.669934915030808,2.6363215479584206,9.579090065469112,1.5917462177699253,4.0
4,385,-0.7414337336375652,1.6044190332495578,7.937332150420051,0.8133103602002354,3.0
4,159,1.3758991998236816,3.7828513418894367,8.531483939284936,0.200443294901554,4.0
4,469,0.5301382015720422,1.0514508149895945,3.608829840632267,0.45360224777547575,5.0
4,433,-1.5811162608999783,,6.49343855053274,0.2538742686386579,1.0
4,209,-1.9458138324864143,1.238734153575197,5.941680683739339,0.5630065301900464,3.0
4,86,0.13828692924338082,5.630836710502549,6.610067442261608,0.44431180459440145,7.0
4,83,0.6051010987640884,2.7041658887082796,7.042520615178333,0.6373144587895108,4.0
4,154,-1.1514186577459733,2.2030902847881872,,0.6489495198113961,1.0
5,63,1.185525393136893,2.7787246663818324,6.887346157207408,0.06864045303840682,
5,430,0.025826151129257013,3.659392073204816,5.112916781182374,0.5268979483097129,2.0
5,148,-1.8534305369560102,6.071738449808329,5.87857175490846,0.27539677300827736,2.0
5,64,1.60054355621501,4.485863475772186,6.206349116119197,0.10856250070377138,1.0
5,466,-1.5876966504101127,,4.478989014289133,0.02512208848114672,2.0
5,214,0.2340160322009055,5.350858386785028,,0.430845461119155,9.0
5,45,-0.4266170080514162,1.3647871051777969,2.526649903517365,0.01487155022519504,2.0
5,195,0.061781913559336044,1.9242740197053794,,0.032519746997095034,3.0
5,232,-0.645522491414694,2.2004521504823744,11.460510621558427,0.6742625892895582,1.0
5,47,0.1599393816607928,3.5448748974096436,2.491595786649097,0.4924588879762273,5.0
5,284,-1.432630721220395,1.1703369891917776,,0.22124688116125157,6.0
5,24,-0.5917428733656247,1.5595545564861042,,0.08597042290955703,
5,340,,,1.4340118724450868,0.30888337289895373,1.0
5,279,0.3083585264778712,2.1524188456091453,5.0095611476121995,0.26043645190841924,4.0
5,388,0.09660840003745985,3.5311835564536183,5.027215143853165,0.1772197107602005,
5,222,-1.9371541658139098,7.3910563944027805,6.861408355029641,0.24741979861599783,3.0
5,445,-0.8862155362636721,2.267912077750477,1.7068286271375674,0.02825242101282832,5.0
5,94,-0.713898926922881,4.663819896957732,1.251929739888131,0.22737606107431807,3.0
5,320,0.680674312738085,-2.2818678970886,,1.11879023605105,2.0
5,426,-1.9463564699659268,2.630624106900191,1.887098577876563,0.6299324746475328,1.0
5,454,1.851495193379372,0.6509322229583607,1.740652629326098,0.27129011001095416,2.0
5,210,0.7329729079383065,5.276008206264942,2.281448290540578,0.1549423591546506,1.0
5,389,-0.5888051323939938,1.0942512800862114,1.7070032961450996,0.474262242475727,
5,398,1.8696149016541819,2.3379204499404755,4.715492483532185,0.27964716624845565,4.0
5,71,-0.1533164359133643,,0.6497715923242499,0.10793093008535593,3.0
5,351,-0.23884168166202224,0.7185508388244184,,0.06378175739140635,2.0
5,56,-0.16479868050732938,-0.3411717721293748,9.266589244873137,,5.0
5,190,0.6553996942159928,4.965648280325391,1.5748790871367389,0.04584671458262379,6.0
5,319,-1.0807509014994343,,,0.6193984641671506,2.0
5,302,-1.6977877523817422,6.477528108450582,10.51821555021504,0.08633420929027014,4.0
5,285,-0.32392513103186094,0.39732325591337947,4.217010491160901,0.3470878455885007,1.0
5,13,-1.3462496731015445,1.5536100746915829,,0.128395433618961,4.0
5,119,-0.9311534739884966,3.6869250910291647,3.3588614641672,0.00042851452290904035,
5,163,-1.723337348461245,2.2480915373647465,2.898783508482447,,4.0
5,355,-0.7100199746876101,1.6478679612432892,5.64420064021587,0.8779776468661662,3.0
5,287,1.5713543289878626,4.487364731574445,3.795644399577146,0.536491576873606,3.0
5,301,-0.11202004463471926,3.348011958145672,5.243491164643945,0.3995802583476955,3.0
5,152,1.5854651269452567,5.593605203874797,9.131449934426312,0.31293092224522057,3.0
5,196,0.8460886688285587,6.790798678188141,1.6724241518643976,,3.0
5,451,1.5873129090310099,3.748860943776633,1.0930709572030972,,4.0
5,360,0.16115734481721544,,2.299996662177783,1.6085304764087973,5.0
5,33,0.2640547216919886,4.378401782317573,10.276791561332084,,1.0
5,435,1.2820131012392069,4.021087246921875,1.6060181543120486,0.14164173122517187,1.0
5,208,1.567139800760582,3.0642733001454854,0.9070430461031548,0.1252644175142228,2.0
5,88,1.3323397417912637,0.689607512276257,4.475848676049647,0.0044472637084449484,2.0
5,236,-1.4210604085284122,,11.971183399357493,0.04592695158265703,2.0
5,482,-1.868859346198703,4.351202031051055,0.9500261005262306,0.0288103453064128,4.0
5,175,-0.25438137636497693,2.4571841367630327,2.5333893775488874,0.16020948863097284,3.0
5,7,,,5.31197620584823,0.5868843070860719,3.0
5,269,-0.863637077581294,3.373729224455992,1.9171512658721246,0.20978007191556336,4.0
5,263,0.5806330495014937,5.3232439792607655,5.56509037579499,0.09657374768572446,5.0
5,476,1.230382268286737,0.7852659077323207,2.0825871489444734,0.13051494294307697,6.0
5,333,-1.1582860859693729,6.01688006926341,3.3210152194834595,0.35395679157714177,3.0
5,36,-1.8232790598942468,2.6021157107846706,4.947639525376788,0.017894346581089016,
5,127,0.5514192802053257,0.4292337974806646,1.222363818151969,0.07929998926728166,2.0
5,364,-1.3513832518450766,4.538582815150612,0.5906334569157552,1.2599449729486039,2.0
5,29,0.7278403363130832,3.2795076327865504,4.55911215898449,0.07809136722580967,4.0
5,66,-0.14089703813700494,3.5444309197192885,0.5042707802754127,0.4507794637441247,6.0
5,339,,6.932940655078004,2.982318150652289,0.5397649897732615,1.0
5,436,0.6160011106117764,6.431639999332414,4.122102224545207,0.3714180911517211,2.0
5,378,-0.13140736570270972,3.7553167672778978,2.4086410367289464,0.03420074447006494,3.0
5,131,0.0923917002590815,0.4440412019086293,2.672536307785706,0.2664241344392788,3.0
5,223,-1.523447369684677,2.0813791245317863,1.924165369810703,0.014116045046222547,3.0
5,31,-0.15325466801477639,1.8453944380976,2.4324698336674904,0.45390975994066896,0.0
5,133,-1.3848955396053624,5.116662279973724,4.166314879397293,0.1514736725862904,2.0
5,449,-1.8065635427038136,3.62707073917631,4.828810352435836,0.08574463725257142,3.0
5,416,1.0024380787752598,5.040225926430008,5.25402831052593,0.11527854330249476,1.0
5,105,-0.06914246024892323,3.722847328279305,3.4410220420465696,0.36584910096230594,
5,55,0.5002058878922058,3.826683113752646,0.9166953949521178,0.17816888709032952,2.0
5,43,-1.350425212742965,,9.664960644080088,,
5,204,1.2510054764467018,6.122934858404104,2.3166412003366035,0.02569322018096698,5.0
5,254,0.5245291520390452,,11.519939716892631,0.08735590232275436,5.0
5,197,1.1611632700403463,,9.59820438453776,0.021204932588157144,4.0
5,59,-1.3950661772517634,2.184508812495732,5.321862982809552,0.35361066328990853,3.0
5,327,-1.0966578124626407,3.1432240842912518,1.0810326707334665,0.7192942271417322,5.0
5,485,-1.6871762302334448,1.3463077019794405,1.9252230675654374,0.17584805208464216,2.0
5,314,0.2759624626814454,,1.3926086917694738,0.1602405163448677,4.0
5,356,,1.0526792793589552,,0.22502891899409083,2.0
5,123,1.0962218646267394,0.10856706341672062,1.5023216327698796,0.13040416961252133,2.0
5,266,-0.3250799239511002,4.710246195637366,1.9079927450956407,0.24337543772171388,2.0
5,69,-1.6451161639117813,-0.8601187749249215,0.413209302481761,0.5712621304674679,4.0
5,286,-0.5482763659714909,2.440391697635066,2.5541225930831772,0.23673935745705954,4.0
5,138,-0.20478609697054706,5.725900862138842,0.9484538115298402,0.10615056369506237,0.0
5,478,1.9172287566326927,2.4203733908325367,1.7516897341944309,0.008226540614726607,3.0
5,271,1.8734940632337893,2.9324830329457985,1.6125102368898359,0.19786098591234502,1.0
5,50,0.659489389818265,-0.4602833620761677,4.102237514921607,,2.0
5,274,-1.565789841789457,4.566572210672402,4.6704618686940815,0.03253995189988235,3.0
5,65,-1.1627581279737336,3.3333393842887755,3.0391880415079537,0.26649266920262105,2.0
5,212,1.5188982514770215,2.852653656394203,3.128537086845537,0.0171656818693664,7.0
5,116,-0.45025431672759453,,,0.008946630823807755,7.0
5,309,0.37372061368244314,4.763401489728315,8.26404084117115,0.15512691130887668,2.0
5,166,0.005231618482770539,6.256357813082655,,0.05377625954961274,5.0
5,425,0.25448399989076576,4.342414239832961,,0.4219565492993722,2.0
5,86,1.0508743140512338,3.444343343317748,4.7820139415125045,0.3424695888386404,
5,374,0.24232461860212995,,2.9080525978314165,,2.0
5,288,-0.1788556032896893,,4.92693225126382,0.22691212143126038,1.0
5,240,-0.531376676775213,4.953875595765932,6.692387704082709,0.0008181240889513219,1.0
5,460,,5.509824245923164,6.903855393285281,0.11070285968400717,1.0
5,326,-1.0251248081109208,,2.997722768339104,0.0430713876642308,4.0
5,110,,6.814041974310383,4.173870128269387,0.10604515590756458,2.0
